date,open,close,high,low,volume,money,change,adjclose,symbol
2013-06-07,2526.91,2484.16,2538.89,2475.69,61030894.0,61366173745.0,2.5,2484.16,sh000300
2013-06-13,2448.72,2399.94,2448.72,2375.2,69730066.0,64081598112.0,2.96,2399.94,sh000300
2013-06-14,2404.42,2416.77,2420.36,2396.49,55964534.0,53686779328.0,0.99,2416.77,sh000300
2013-06-17,2422.76,2403.84,2427.53,2394.39,50395711.0,51983757469.0,1.37,2403.84,sh000300
2013-06-18,2413.09,2418.75,2424.2,2393.32,48630379.0,48792090467.0,1.28,2418.75,sh000300
2013-06-19,2408.28,2400.76,2408.28,2366.35,54346260.0,52979991053.0,1.73,2400.76,sh000300
2013-06-20,2386.1,2321.47,2386.1,2320.23,55201020.0,52171735063.0,2.74,2321.47,sh000300
2013-06-21,2283.15,2317.39,2332.84,2269.56,58705798.0,53486132980.0,2.73,2317.39,sh000300
2013-06-24,2308.07,2171.21,2308.07,2164.32,86597259.0,73731930536.0,6.2,2171.21,sh000300
2013-06-25,2146.05,2165.42,2169.21,2023.17,107554882.0,87090393952.0,6.73,2165.42,sh000300
2013-06-26,2170.33,2168.3,2181.02,2131.86,79256426.0,67298430249.0,2.27,2168.3,sh000300
2013-06-27,2172.85,2160.74,2200.21,2153.18,75406753.0,62927082416.0,2.17,2160.74,sh000300
2013-06-28,2149.03,2200.64,2227.46,2139.37,79451327.0,64106048718.0,4.08,2200.64,sh000300
2013-07-01,2187.09,2213.32,2213.97,2166.35,57726227.0,51874735216.0,2.16,2213.32,sh000300
2013-07-02,2211.8,2221.98,2226.11,2191.8,61838850.0,59632902046.0,1.55,2221.98,sh000300
2013-07-03,2211.04,2203.83,2211.04,2169.14,65836022.0,59536760190.0,1.89,2203.83,sh000300
2013-07-04,2187.18,2221.98,2245.91,2176.08,72581145.0,67189379203.0,3.17,2221.98,sh000300
2013-07-05,2227.35,2226.85,2252.03,2225.05,61821775.0,58424400611.0,1.21,2226.85,sh000300
2013-07-08,2194.42,2163.62,2205.21,2162.19,54782493.0,49288252039.0,1.93,2163.62,sh000300
2013-07-09,2160.7,2162.67,2174.79,2149.79,41494433.0,37246189870.0,1.16,2162.67,sh000300
2013-07-10,2163.1,2224.06,2224.14,2157.47,61149781.0,54373757823.0,3.08,2224.06,sh000300
2013-07-11,2232.16,2326.69,2351.22,2232.16,125793192.0,111329812773.0,5.35,2326.69,sh000300
2013-07-12,2319.02,2275.37,2331.99,2274.07,89733082.0,82064555657.0,2.49,2275.37,sh000300
2013-07-15,2289.76,2307.3,2336.04,2274.67,74757884.0,71796189674.0,2.7,2307.3,sh000300
2013-07-16,2300.83,2317.85,2317.85,2281.94,65624157.0,62085631916.0,1.56,2317.85,sh000300
2013-07-17,2311.44,2282.84,2326.93,2281.61,67655248.0,63229061677.0,1.96,2282.84,sh000300
2013-07-18,2272.95,2245.33,2282.44,2241.93,57144292.0,51937235147.0,1.77,2245.33,sh000300
2013-07-19,2248.13,2190.48,2257.92,2188.75,70535282.0,66179072656.0,3.08,2190.48,sh000300
2013-07-22,2170.09,2202.19,2203.06,2159.81,53283495.0,48872947253.0,1.97,2202.19,sh000300
2013-07-23,2211.59,2265.84,2276.74,2206.76,74809731.0,69255423111.0,3.18,2265.84,sh000300
2013-07-24,2253.38,2249.15,2265.58,2217.19,69592307.0,69279825849.0,2.14,2249.15,sh000300
2013-07-25,2255.22,2237.68,2268.84,2227.85,65774316.0,60558362762.0,1.82,2237.68,sh000300
2013-07-26,2226.43,2224.01,2238.42,2209.81,48941098.0,45636069902.0,1.28,2224.01,sh000300
2013-07-29,2205.08,2175.97,2205.08,2169.02,54600925.0,49624613440.0,1.62,2175.97,sh000300
2013-07-30,2184.01,2189.39,2221.59,2162.98,55193623.0,50907227289.0,2.69,2189.39,sh000300
2013-07-31,2211.75,2193.02,2235.38,2187.21,48327055.0,46723493389.0,2.2,2193.02,sh000300
2013-08-01,2206.0,2245.36,2245.56,2200.63,62603997.0,58944765673.0,2.05,2245.36,sh000300
2013-08-02,2263.5,2247.26,2274.71,2244.25,60890893.0,58459999450.0,1.36,2247.26,sh000300
2013-08-05,2249.98,2278.33,2278.33,2243.22,55342151.0,53623068581.0,1.56,2278.33,sh000300
2013-08-06,2270.67,2293.64,2302.48,2256.72,73746895.0,68993574807.0,2.01,2293.64,sh000300
2013-08-07,2292.38,2280.62,2313.88,2276.86,73048695.0,69560482114.0,1.61,2280.62,sh000300
2013-08-08,2277.25,2276.78,2297.63,2267.07,53098430.0,52710276666.0,1.34,2276.78,sh000300
2013-08-09,2288.51,2286.01,2301.59,2258.33,64600017.0,62663979060.0,1.9,2286.01,sh000300
2013-08-12,2296.22,2352.79,2352.89,2293.18,97863216.0,94038910336.0,2.61,2352.79,sh000300
2013-08-13,2352.88,2359.07,2360.83,2340.73,78393636.0,71178520240.0,0.85,2359.07,sh000300
2013-08-14,2362.62,2349.08,2386.6,2340.83,75942128.0,71338219589.0,1.94,2349.08,sh000300
2013-08-15,2348.84,2321.58,2362.09,2319.78,61951853.0,59411203587.0,1.8,2321.58,sh000300
2013-08-16,2314.26,2304.14,2423.08,2295.02,120369563.0,104026773370.0,5.52,2304.14,sh000300
2013-08-19,2286.2,2331.43,2340.19,2284.08,72483224.0,67064925390.0,2.44,2331.43,sh000300
2013-08-20,2325.86,2312.47,2353.41,2303.67,73086345.0,67589707172.0,2.13,2312.47,sh000300
2013-08-21,2320.58,2308.59,2321.64,2291.05,55007384.0,50886495497.0,1.32,2308.59,sh000300
2013-08-22,2302.67,2303.93,2329.14,2297.02,55338104.0,51686310590.0,1.39,2303.93,sh000300
2013-08-23,2314.87,2286.93,2321.04,2251.92,68967133.0,65459845296.0,3.0,2286.93,sh000300
2013-08-26,2294.76,2335.62,2336.38,2288.5,70371043.0,66541009856.0,2.09,2335.62,sh000300
2013-08-27,2332.8,2340.88,2345.1,2322.46,65990333.0,62575377643.0,0.97,2340.88,sh000300
2013-08-28,2326.1,2328.06,2345.36,2307.04,89256174.0,80965562365.0,1.64,2328.06,sh000300
2013-08-29,2338.56,2318.31,2342.32,2308.15,66085415.0,59719882399.0,1.47,2318.31,sh000300
2013-08-30,2315.91,2313.91,2334.41,2303.61,87654515.0,76695994654.0,1.33,2313.91,sh000300
2013-09-02,2319.96,2320.34,2329.87,2297.45,79510249.0,73575869316.0,1.4,2320.34,sh000300
2013-09-03,2326.23,2354.5,2354.86,2321.3,80554005.0,72663978650.0,1.45,2354.5,sh000300
2013-09-04,2352.54,2350.7,2360.66,2345.44,78725763.0,68509013842.0,0.65,2350.7,sh000300
2013-09-05,2350.93,2341.74,2351.22,2336.75,62951383.0,59606065186.0,0.62,2341.74,sh000300
2013-09-06,2336.77,2357.78,2361.18,2335.93,73340116.0,63916893626.0,1.08,2357.78,sh000300
2013-09-09,2374.26,2440.61,2449.25,2372.69,149889640.0,127299546171.0,3.25,2440.61,sh000300
2013-09-10,2446.45,2474.89,2475.2,2435.83,154855992.0,130648129418.0,1.61,2474.89,sh000300
2013-09-11,2483.79,2482.89,2504.47,2471.62,166914974.0,142830288492.0,1.33,2482.89,sh000300
2013-09-12,2480.47,2507.46,2527.38,2469.72,145173175.0,126115528291.0,2.32,2507.46,sh000300
2013-09-13,2502.54,2488.9,2515.78,2481.45,110775049.0,98275004927.0,1.37,2488.9,sh000300
2013-09-16,2501.08,2478.39,2503.69,2467.13,105383282.0,97043842349.0,1.47,2478.39,sh000300
2013-09-17,2480.81,2427.32,2481.71,2426.46,99459982.0,93115107921.0,2.23,2427.32,sh000300
2013-09-18,2426.04,2432.51,2439.63,2407.24,71040759.0,69341324599.0,1.33,2432.51,sh000300
2013-09-23,2441.52,2472.29,2473.16,2439.99,80128352.0,80920687856.0,1.36,2472.29,sh000300
2013-09-24,2470.72,2443.89,2470.75,2420.08,97853013.0,96769831421.0,2.05,2443.89,sh000300
2013-09-25,2440.83,2429.03,2455.04,2423.28,90518418.0,89119216662.0,1.3,2429.03,sh000300
2013-09-26,2422.63,2384.44,2422.63,2382.53,86236770.0,84183923178.0,1.65,2384.44,sh000300
2013-09-27,2382.22,2394.97,2402.2,2379.86,65971508.0,66383990191.0,0.94,2394.97,sh000300
2013-09-30,2406.21,2409.04,2415.07,2397.22,59513992.0,60990141884.0,0.75,2409.04,sh000300
2013-10-08,2406.42,2441.81,2446.7,2392.57,84785506.0,84229908920.0,2.25,2441.81,sh000300
2013-10-09,2432.94,2453.58,2453.75,2424.77,76277645.0,76128340887.0,1.19,2453.58,sh000300
2013-10-10,2455.64,2429.32,2455.98,2422.02,90329706.0,89468020274.0,1.38,2429.32,sh000300
2013-10-11,2442.36,2468.51,2471.17,2439.63,93388261.0,91811541654.0,1.3,2468.51,sh000300
2013-10-14,2472.27,2472.54,2483.13,2462.55,100081301.0,99109155920.0,0.83,2472.54,sh000300
2013-10-15,2475.32,2467.52,2479.13,2449.42,89173496.0,86100822006.0,1.2,2467.52,sh000300
2013-10-16,2459.08,2421.37,2459.08,2409.72,88979834.0,83150844984.0,2.0,2421.37,sh000300
2013-10-17,2432.65,2413.33,2440.92,2407.78,71222474.0,67722892391.0,1.37,2413.33,sh000300
2013-10-18,2415.12,2426.05,2435.71,2410.6,60291630.0,59138754367.0,1.04,2426.05,sh000300
2013-10-21,2431.92,2471.32,2472.78,2423.56,84909795.0,82223144817.0,2.03,2471.32,sh000300
2013-10-22,2470.25,2445.89,2470.25,2439.86,90703029.0,83412053857.0,1.23,2445.89,sh000300
2013-10-23,2451.56,2418.49,2474.37,2412.48,91545355.0,83286778556.0,2.53,2418.49,sh000300
2013-10-24,2412.24,2400.51,2422.94,2395.47,64560821.0,60427235951.0,1.14,2400.51,sh000300
2013-10-25,2400.52,2368.56,2413.33,2353.99,77070182.0,70778094834.0,2.47,2368.56,sh000300
2013-10-28,2372.57,2365.95,2377.25,2351.86,62876152.0,56602098405.0,1.07,2365.95,sh000300
2013-10-29,2369.22,2372.05,2408.62,2327.9,106737833.0,91741559592.0,3.41,2372.05,sh000300
2013-10-30,2371.85,2407.47,2407.85,2365.51,92178126.0,75735067216.0,1.78,2407.47,sh000300
2013-10-31,2398.4,2373.72,2398.4,2370.23,82736964.0,70393879838.0,1.17,2373.72,sh000300
2013-11-01,2373.96,2384.96,2395.0,2365.15,63055762.0,57820026665.0,1.26,2384.96,sh000300
2013-11-04,2397.21,2380.45,2404.9,2376.35,51798461.0,48959462043.0,1.2,2380.45,sh000300
2013-11-05,2366.88,2383.77,2385.69,2343.8,62084488.0,56935549943.0,1.76,2383.77,sh000300
2013-11-06,2371.32,2353.57,2383.54,2352.79,63776663.0,59536872794.0,1.29,2353.57,sh000300
2013-11-07,2351.87,2340.55,2356.67,2328.25,54821747.0,50942569626.0,1.21,2340.55,sh000300
2013-11-08,2329.08,2307.95,2342.67,2306.04,53788508.0,48564999878.0,1.57,2307.95,sh000300
2013-11-11,2305.94,2315.89,2325.23,2295.0,45739457.0,42566548184.0,1.31,2315.89,sh000300
2013-11-12,2319.36,2340.0,2342.53,2316.6,52687545.0,49854763423.0,1.12,2340.0,sh000300
2013-11-13,2325.36,2288.12,2325.56,2287.55,59848831.0,53183050105.0,1.62,2288.12,sh000300
2013-11-14,2291.27,2304.5,2305.7,2279.01,57310356.0,51945077793.0,1.17,2304.5,sh000300
2013-11-15,2306.55,2350.73,2377.21,2306.55,86391771.0,83147858433.0,3.07,2350.73,sh000300
2013-11-18,2367.88,2428.9,2429.57,2361.04,110034633.0,108549512988.0,2.92,2428.9,sh000300
2013-11-19,2427.93,2412.16,2427.93,2405.08,78648296.0,79884936328.0,0.94,2412.16,sh000300
2013-11-20,2428.77,2424.85,2435.43,2406.42,72291801.0,67741428196.0,1.2,2424.85,sh000300
2013-11-21,2412.45,2409.99,2415.38,2382.88,87706677.0,82220527035.0,1.34,2409.99,sh000300
2013-11-22,2415.29,2397.96,2419.0,2393.58,75000675.0,70052206585.0,1.05,2397.96,sh000300
2013-11-25,2385.78,2388.63,2418.85,2380.69,66144734.0,63811265014.0,1.59,2388.63,sh000300
2013-11-26,2387.83,2387.42,2399.02,2380.41,59185864.0,53334204356.0,0.78,2387.42,sh000300
2013-11-27,2386.36,2414.48,2422.81,2383.78,75294088.0,70744775407.0,1.63,2414.48,sh000300
2013-11-28,2419.15,2439.53,2460.56,2417.24,90660406.0,86852445384.0,1.79,2439.53,sh000300
2013-11-29,2442.68,2438.94,2446.4,2432.39,61803746.0,61907374173.0,0.57,2438.94,sh000300
2013-12-02,2423.97,2418.79,2464.86,2397.01,119655123.0,112921841120.0,2.78,2418.79,sh000300
2013-12-03,2410.69,2442.78,2448.33,2406.66,74455752.0,72045234174.0,1.72,2442.78,sh000300
2013-12-04,2439.82,2475.14,2486.64,2434.69,102650235.0,94783931336.0,2.13,2475.14,sh000300
2013-12-05,2476.45,2468.2,2481.75,2460.58,77708932.0,72999931131.0,0.86,2468.2,sh000300
2013-12-06,2463.04,2452.29,2470.81,2445.62,66114089.0,64843207895.0,1.02,2452.29,sh000300
2013-12-09,2460.03,2450.87,2468.95,2445.94,57164884.0,57634539131.0,0.94,2450.87,sh000300
2013-12-10,2456.23,2453.32,2466.66,2444.53,66941424.0,61236728790.0,0.9,2453.32,sh000300
2013-12-11,2440.5,2412.76,2440.5,2400.74,68075144.0,62808851026.0,1.62,2412.76,sh000300
2013-12-12,2406.77,2410.01,2423.31,2402.77,50147719.0,47481447335.0,0.85,2410.01,sh000300
2013-12-13,2388.66,2406.64,2416.26,2386.25,51501196.0,47583527668.0,1.25,2406.64,sh000300
2013-12-16,2408.68,2367.92,2412.73,2367.43,64581674.0,62107893611.0,1.88,2367.92,sh000300
2013-12-17,2369.25,2356.38,2373.29,2351.18,48483891.0,46306075570.0,0.93,2356.38,sh000300
2013-12-18,2356.7,2357.23,2368.58,2350.45,40015207.0,39675269794.0,0.77,2357.23,sh000300
2013-12-19,2366.21,2332.41,2370.99,2331.19,48095680.0,45148866928.0,1.69,2332.41,sh000300
2013-12-20,2335.05,2278.14,2338.88,2278.1,65204207.0,60862129503.0,2.61,2278.14,sh000300
2013-12-23,2283.8,2284.6,2295.76,2259.57,45580285.0,44415342954.0,1.59,2284.6,sh000300
2013-12-24,2291.12,2288.25,2312.83,2270.25,45599168.0,45173191422.0,1.86,2288.25,sh000300
2013-12-25,2291.75,2305.11,2305.61,2281.6,44005326.0,41202984186.0,1.05,2305.11,sh000300
2013-12-26,2299.97,2265.33,2301.49,2263.92,51497563.0,48603013700.0,1.63,2265.33,sh000300
2013-12-27,2268.53,2303.48,2315.18,2264.39,53389157.0,51197946376.0,2.24,2303.48,sh000300
2013-12-30,2313.38,2299.46,2316.62,2295.64,48414308.0,46156442661.0,0.91,2299.46,sh000300
2013-12-31,2289.01,2330.03,2333.07,2287.12,56631070.0,57026486218.0,2.0,2330.03,sh000300
2014-01-02,2323.43,2321.98,2325.99,2310.65,45194291.0,49012211124.0,0.66,2321.98,sh000300
2014-01-03,2311.97,2290.78,2314.84,2280.89,59782645.0,57739709924.0,1.46,2290.78,sh000300
2014-01-06,2286.37,2238.64,2286.37,2229.33,66300403.0,59979360128.0,2.49,2238.64,sh000300
2014-01-07,2222.31,2238.0,2246.79,2218.65,43753103.0,42565648108.0,1.26,2238.0,sh000300
2014-01-08,2240.64,2241.91,2262.58,2228.42,51348854.0,50691488898.0,1.53,2241.91,sh000300
2014-01-09,2236.97,2222.22,2258.89,2220.8,55987041.0,54399491333.0,1.7,2222.22,sh000300
2014-01-10,2216.52,2204.85,2224.49,2200.22,54169293.0,47572309533.0,1.09,2204.85,sh000300
2014-01-13,2207.0,2193.68,2222.07,2183.6,50122772.0,46123003754.0,1.74,2193.68,sh000300
2014-01-14,2192.84,2212.85,2214.12,2179.91,54049947.0,46785099888.0,1.56,2212.85,sh000300
2014-01-15,2210.02,2208.94,2215.9,2193.8,48962395.0,45755914348.0,1.0,2208.94,sh000300
2014-01-16,2209.45,2211.84,2227.26,2201.56,52298902.0,49842784005.0,1.16,2211.84,sh000300
2014-01-17,2203.82,2178.49,2205.97,2175.88,50273155.0,46268159163.0,1.36,2178.49,sh000300
2014-01-20,2173.65,2165.99,2182.46,2156.46,40560154.0,39157227541.0,1.19,2165.99,sh000300
2014-01-21,2168.42,2187.41,2197.92,2168.42,40306247.0,38590992772.0,1.36,2187.41,sh000300
2014-01-22,2190.43,2243.8,2244.13,2187.53,70641375.0,64803357078.0,2.59,2243.8,sh000300
2014-01-23,2242.25,2231.89,2248.92,2228.06,56345951.0,55726417393.0,0.93,2231.89,sh000300
2014-01-24,2225.76,2245.68,2257.35,2222.89,61167670.0,59563444873.0,1.54,2245.68,sh000300
2014-01-27,2233.01,2215.92,2233.23,2211.8,70344246.0,63503992484.0,0.95,2215.92,sh000300
2014-01-28,2220.78,2219.85,2233.26,2205.97,53269130.0,49408754555.0,1.23,2219.85,sh000300
2014-01-29,2225.71,2227.78,2233.06,2219.93,50222717.0,48788682770.0,0.59,2227.78,sh000300
2014-01-30,2223.16,2202.45,2223.16,2200.22,43632304.0,43475960839.0,1.03,2202.45,sh000300
2014-02-07,2187.34,2212.48,2212.5,2177.12,50459315.0,49597106433.0,1.61,2212.48,sh000300
2014-02-10,2221.54,2267.53,2270.19,2221.54,83065716.0,81103244127.0,2.2,2267.53,sh000300
2014-02-11,2267.74,2285.56,2296.52,2262.6,99229829.0,92688969126.0,1.5,2285.56,sh000300
2014-02-12,2286.19,2291.25,2294.32,2276.44,76592161.0,73487379679.0,0.78,2291.25,sh000300
2014-02-13,2288.45,2279.55,2307.47,2278.26,96217789.0,87352124305.0,1.27,2279.55,sh000300
2014-02-14,2278.4,2295.57,2295.85,2274.43,67082997.0,64613327719.0,0.94,2295.57,sh000300
2014-02-17,2308.79,2311.65,2315.58,2293.55,87831666.0,86871352624.0,0.96,2311.65,sh000300
2014-02-18,2310.31,2282.44,2310.31,2276.11,87049743.0,88107267954.0,1.48,2282.44,sh000300
2014-02-19,2280.93,2308.66,2317.42,2274.15,99352561.0,88341900374.0,1.9,2308.66,sh000300
2014-02-20,2314.09,2287.44,2331.7,2286.2,106439533.0,91771595713.0,1.97,2287.44,sh000300
2014-02-21,2284.03,2264.29,2287.87,2250.65,76368993.0,69908188663.0,1.63,2264.29,sh000300
2014-02-24,2246.72,2214.51,2246.72,2194.16,89215939.0,79599146389.0,2.32,2214.51,sh000300
2014-02-25,2216.51,2157.91,2225.21,2150.09,93237551.0,88306571728.0,3.39,2157.91,sh000300
2014-02-26,2147.74,2163.41,2164.7,2137.08,77993297.0,68640581126.0,1.28,2163.41,sh000300
2014-02-27,2170.81,2154.11,2180.06,2150.14,90104296.0,81587999653.0,1.38,2154.11,sh000300
2014-02-28,2149.45,2178.97,2180.47,2133.55,76668057.0,70216798972.0,2.18,2178.97,sh000300
2014-03-03,2173.91,2190.37,2194.22,2167.91,82072314.0,69408739897.0,1.21,2190.37,sh000300
2014-03-04,2183.86,2184.27,2188.6,2161.59,73069250.0,64691438035.0,1.23,2184.27,sh000300
2014-03-05,2187.35,2163.98,2189.09,2159.59,61332015.0,55669679402.0,1.35,2163.98,sh000300
2014-03-06,2159.4,2173.63,2181.43,2136.45,69093767.0,61495023657.0,2.08,2173.63,sh000300
2014-03-07,2170.04,2168.36,2189.39,2161.44,64265177.0,58693177974.0,1.29,2168.36,sh000300
2014-03-10,2149.68,2097.79,2149.68,2095.07,71416407.0,63086412572.0,2.52,2097.79,sh000300
2014-03-11,2092.61,2108.66,2118.79,2088.73,57621243.0,53075782462.0,1.43,2108.66,sh000300
2014-03-12,2102.8,2114.13,2130.59,2090.76,70069747.0,60115239174.0,1.89,2114.13,sh000300
2014-03-13,2119.55,2140.33,2149.44,2115.99,69226028.0,59163094375.0,1.58,2140.33,sh000300
2014-03-14,2129.87,2122.84,2140.38,2109.57,58617737.0,49805247510.0,1.44,2122.84,sh000300
2014-03-17,2132.79,2143.04,2143.2,2118.95,52409445.0,47571288733.0,1.14,2143.04,sh000300
2014-03-18,2146.12,2138.13,2152.46,2134.92,55354132.0,54188441365.0,0.82,2138.13,sh000300
2014-03-19,2131.28,2120.87,2131.28,2101.28,59303905.0,55283943974.0,1.4,2120.87,sh000300
2014-03-20,2116.19,2086.97,2134.79,2086.5,67631285.0,58951601970.0,2.28,2086.97,sh000300
2014-03-21,2079.87,2158.8,2163.23,2077.76,104024807.0,83560511769.0,4.1,2158.8,sh000300
2014-03-24,2161.9,2176.55,2186.73,2150.87,104491984.0,81203913733.0,1.66,2176.55,sh000300
2014-03-25,2170.78,2174.44,2191.49,2164.67,86877510.0,67548473561.0,1.23,2174.44,sh000300
2014-03-26,2181.23,2171.05,2186.08,2165.22,58276176.0,50116023097.0,0.96,2171.05,sh000300
2014-03-27,2168.34,2155.71,2186.89,2146.92,71275132.0,62175860350.0,1.84,2155.71,sh000300
2014-03-28,2154.51,2151.97,2172.67,2144.58,70086073.0,60123341093.0,1.3,2151.97,sh000300
2014-03-31,2156.05,2146.3,2165.25,2134.42,55457488.0,48105020054.0,1.43,2146.3,sh000300
2014-04-01,2143.72,2163.11,2170.09,2141.15,48866403.0,43659064291.0,1.35,2163.11,sh000300
2014-04-02,2166.07,2180.73,2182.68,2164.01,65039257.0,56777151867.0,0.86,2180.73,sh000300
2014-04-03,2188.64,2165.01,2196.14,2160.75,71536032.0,57708859685.0,1.62,2165.01,sh000300
2014-04-04,2157.98,2185.47,2186.15,2155.28,47945888.0,43912624261.0,1.43,2185.47,sh000300
2014-04-08,2179.92,2237.32,2243.97,2178.91,97219117.0,85692893370.0,2.98,2237.32,sh000300
2014-04-09,2239.79,2238.62,2246.79,2228.99,66357268.0,61178630422.0,0.8,2238.62,sh000300
2014-04-10,2241.45,2273.76,2290.74,2229.51,114545405.0,101616815025.0,2.74,2273.76,sh000300
2014-04-11,2269.56,2270.67,2281.1,2261.13,90615897.0,86154853765.0,0.88,2270.67,sh000300
2014-04-14,2267.94,2268.61,2275.83,2255.46,62264998.0,60254151500.0,0.9,2268.61,sh000300
2014-04-15,2261.41,2229.46,2261.47,2225.69,68218130.0,62599115638.0,1.58,2229.46,sh000300
2014-04-16,2223.47,2232.53,2245.31,2221.15,51678010.0,47770218198.0,1.08,2232.53,sh000300
2014-04-17,2238.78,2224.8,2241.62,2221.95,48333628.0,45096433749.0,0.88,2224.8,sh000300
2014-04-18,2215.88,2224.48,2228.77,2203.05,50757995.0,45709617096.0,1.16,2224.48,sh000300
2014-04-21,2209.94,2187.25,2231.71,2186.75,56278280.0,51856112765.0,2.02,2187.25,sh000300
2014-04-22,2184.02,2196.79,2196.85,2165.07,57094694.0,52351993061.0,1.45,2196.79,sh000300
2014-04-23,2191.23,2194.67,2205.59,2187.39,47763531.0,45191150830.0,0.83,2194.67,sh000300
2014-04-24,2192.77,2190.47,2209.45,2186.76,45058911.0,41927012945.0,1.03,2190.47,sh000300
2014-04-25,2195.81,2167.83,2201.71,2167.64,60245383.0,52092022381.0,1.56,2167.83,sh000300
2014-04-28,2165.77,2134.97,2171.39,2132.7,60485187.0,49998809829.0,1.78,2134.97,sh000300
2014-04-29,2134.41,2158.47,2159.38,2131.78,48204931.0,41550353157.0,1.29,2158.47,sh000300
2014-04-30,2158.76,2158.66,2164.18,2153.12,45334624.0,39493022295.0,0.51,2158.66,sh000300
2014-05-05,2152.59,2156.47,2161.7,2131.23,49344073.0,41470449799.0,1.41,2156.47,sh000300
2014-05-06,2151.39,2157.33,2173.62,2150.11,48086519.0,41486451628.0,1.09,2157.33,sh000300
2014-05-07,2151.47,2137.32,2153.72,2136.99,44607470.0,37751019661.0,0.78,2137.32,sh000300
2014-05-08,2132.04,2135.5,2168.21,2128.32,48332452.0,40729772017.0,1.87,2135.5,sh000300
2014-05-09,2138.84,2133.91,2141.56,2120.59,49181135.0,40242745273.0,0.98,2133.91,sh000300
2014-05-12,2150.31,2180.05,2184.33,2139.48,83472560.0,66275508636.0,2.1,2180.05,sh000300
2014-05-13,2180.06,2174.85,2185.05,2167.77,64912518.0,50241276089.0,0.79,2174.85,sh000300
2014-05-14,2175.09,2172.37,2184.22,2169.0,48514206.0,39214123931.0,0.7,2172.37,sh000300
2014-05-15,2169.28,2144.08,2171.45,2142.34,46734032.0,38938529216.0,1.34,2144.08,sh000300
2014-05-16,2143.93,2145.95,2150.5,2132.19,42253197.0,34987586802.0,0.85,2145.95,sh000300
2014-05-19,2139.36,2115.14,2139.36,2105.71,42893607.0,37135950607.0,1.57,2115.14,sh000300
2014-05-20,2124.71,2115.77,2131.57,2110.72,37299683.0,31576339037.0,0.99,2115.77,sh000300
2014-05-21,2106.76,2135.91,2136.1,2096.51,38946042.0,32246807970.0,1.87,2135.91,sh000300
2014-05-22,2134.09,2130.87,2160.91,2128.86,46252736.0,39227549718.0,1.5,2130.87,sh000300
2014-05-23,2130.77,2148.41,2148.58,2128.66,37623105.0,32420020159.0,0.93,2148.41,sh000300
2014-05-26,2161.89,2155.98,2165.42,2147.45,39550656.0,37788482728.0,0.84,2155.98,sh000300
2014-05-27,2154.4,2147.28,2160.03,2145.75,35897171.0,32374256462.0,0.66,2147.28,sh000300
2014-05-28,2147.47,2169.35,2171.17,2142.01,50056260.0,45627619375.0,1.36,2169.35,sh000300
2014-05-29,2171.26,2155.16,2178.09,2154.93,44891556.0,41076912680.0,1.07,2155.16,sh000300
2014-05-30,2156.38,2156.46,2166.91,2146.22,43923863.0,39769199791.0,0.96,2156.46,sh000300
2014-06-03,2157.64,2149.92,2169.0,2149.29,41982954.0,37906226058.0,0.91,2149.92,sh000300
2014-06-04,2149.41,2128.27,2149.45,2117.31,41817249.0,35607022812.0,1.49,2128.27,sh000300
2014-06-05,2126.61,2150.6,2150.93,2123.52,36477424.0,33050774675.0,1.29,2150.6,sh000300
2014-06-06,2149.21,2134.72,2149.78,2123.98,35738058.0,32415599488.0,1.2,2134.72,sh000300
2014-06-09,2128.23,2134.28,2153.9,2126.67,39311060.0,35326732064.0,1.28,2134.28,sh000300
2014-06-10,2138.67,2161.27,2161.53,2132.45,50507902.0,44416141206.0,1.36,2161.27,sh000300
2014-06-11,2156.15,2160.77,2163.61,2152.08,42563718.0,37311080748.0,0.53,2160.77,sh000300
2014-06-12,2156.76,2153.41,2160.99,2148.41,43025843.0,37252041741.0,0.58,2153.41,sh000300
2014-06-13,2150.99,2176.24,2183.65,2150.57,59252876.0,51765511450.0,1.54,2176.24,sh000300
2014-06-16,2176.44,2191.85,2196.34,2174.28,63296875.0,56904298384.0,1.01,2191.85,sh000300
2014-06-17,2185.68,2169.67,2185.68,2168.45,49933665.0,46244977817.0,0.79,2169.67,sh000300
2014-06-18,2169.25,2160.24,2172.55,2158.5,49463897.0,42538095511.0,0.65,2160.24,sh000300
2014-06-19,2161.43,2126.91,2166.41,2119.5,53162645.0,46029744918.0,2.17,2126.91,sh000300
2014-06-20,2124.96,2136.73,2137.03,2120.81,42393719.0,35425712925.0,0.76,2136.73,sh000300
2014-06-23,2137.93,2134.11,2147.23,2132.45,41179258.0,37112428752.0,0.69,2134.11,sh000300
2014-06-24,2131.69,2144.82,2145.21,2130.29,40164356.0,38778505304.0,0.7,2144.82,sh000300
2014-06-25,2141.73,2133.37,2141.73,2126.03,37666100.0,33809315524.0,0.73,2133.37,sh000300
2014-06-26,2135.16,2149.08,2151.11,2134.89,44351166.0,40601836632.0,0.76,2149.08,sh000300
2014-06-27,2146.37,2150.26,2159.53,2138.93,52722896.0,45525673947.0,0.96,2150.26,sh000300
2014-06-30,2152.31,2165.12,2168.22,2152.31,54304188.0,50277570814.0,0.74,2165.12,sh000300
2014-07-01,2169.2,2164.56,2171.15,2157.13,53323100.0,49936284309.0,0.65,2164.56,sh000300
